Grupo;Família;Espécie (FB_2020);Nome popular;Origem;Endemismo;Especie;Categoria;Critério;Data avaliação;Reavaliação?;Histórico de Avaliações;Endêmica do Brasil?;Ameaças cadastradas;Ações de conservação
Angiospermas;Asteraceae;Mikania cabrerae G.M.Barroso;;NATIVA;Endemica;Mikania cabrerae;EN;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|7.1.1 Increase in fire frequency/intensity;NA
Angiospermas;Asteraceae;Mikania campos-portoana G.M.Barroso;;NATIVA;Endemica;Mikania campos-portoana;EN;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|8.1.2 Named species|1.3 Tourism & recreation areas|7.1.1 Increase in fire frequency/intensity;1 Land/water protection
Angiospermas;Asteraceae;Mikania capricorni B.L.Rob.;;NATIVA;Não endemica;Mikania capricorni;NT;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania casarettoi B.L.Rob.;;NATIVA;Endemica;Mikania casarettoi;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;NA
Angiospermas;Asteraceae;Mikania chlorolepis Baker;;NATIVA;Não endemica;Mikania chlorolepis;NT;;2013;;;Não;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania cipoensis G.M.Barroso;;NATIVA;Endemica;Mikania cipoensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.5 Invasive alien species (directly impacting habitat)|1.4.2 Human settlement|1.7 Fire;1.2.1.3 Sub-national level|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania clematidifolia Dusén;;NATIVA;Endemica;Mikania clematidifolia;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania decumbens Malme;;NATIVA;Endemica;Mikania decumbens;NT;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania dusenii B.L.Rob.;;NATIVA;Não endemica;Mikania dusenii;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1.1 Agriculture;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Mikania firmula Baker;;NATIVA;Endemica;Mikania firmula;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.1.2 Wood plantation|1.1.4 Livestock|1.3.3.2 Selective logging;1.2.1.3 Sub-national level|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania glabra D.J.N.Hind;;NATIVA;Endemica;Mikania glabra;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.1.4 Livestock|1.1 Agriculture|1.3.1 Mining|1.7 Fire;1.2.1.3 Sub-national level|1.2.1.2 National level
Angiospermas;Asteraceae;Mikania glauca Mart. ex Baker;;NATIVA;Endemica;Mikania glauca;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.7 Fire|1.4.2 Human settlement|1.5 Invasive alien species (directly impacting habitat)|1.3.1 Mining;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Mikania glomerata Spreng.;guaco,PORTUGUES,sul/NA/guaco,PORTUGUES,sul;NATIVA;Não endemica;Mikania glomerata;LC;;2013;;;Não;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania hartbergii W.C.Holmes;;NATIVA;Endemica;Mikania hartbergii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;;1.2.1.2 National level
Angiospermas;Asteraceae;Mikania hastato-cordata Malme;;NATIVA;Endemica;Mikania hastato-cordata;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.2 Human settlement;1.2.1.3 Sub-national level|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania hastifolia Baker;;NATIVA;Endemica;Mikania hastifolia;EN;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|1.3 Tourism & recreation areas|8.1.1 Unspecified species|7.1 Fire & fire suppression|1.3 Tourism & recreation areas|7.1.1 Increase in fire frequency/intensity;1 Land/water protection
Angiospermas;Asteraceae;Mikania hemisphaerica Sch.Bip. ex Baker;;NATIVA;Não endemica;Mikania hemisphaerica;LC;;2013;;;Não;;1.2.2.2 National level|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania itambana Gardner;;NATIVA;Endemica;Mikania itambana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.3.1 Mining|1.4.2 Human settlement|1.7 Fire|1.5 Invasive alien species (directly impacting habitat);4.4 Protected areas|1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Mikania lindbergii Baker;;NATIVA;Endemica;Mikania lindbergii;LC;;2013;;;Sim;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania lindleyana DC.;;NATIVA;Não endemica;Mikania lindleyana;LC;;2013;;;Não;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania malacolepis B.L.Rob.;;NATIVA;Endemica;Mikania malacolepis;DD;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.2 Implementation
Angiospermas;Asteraceae;Mikania microdonta DC.;;NATIVA;Endemica;Mikania microdonta;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania microptera DC.;;NATIVA;Não endemica;Mikania microptera;NT;;2013;;;Não;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania mosenii Malme;;NATIVA;Endemica;Mikania mosenii;DD;;2013;;;Sim;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania neurocaula DC.;;NATIVA;Endemica;Mikania neurocaula;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Mikania nodulosa Sch.Bip. ex Baker;;NATIVA;Endemica;Mikania nodulosa;NT;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania oblongifolia DC.;;NATIVA;Não endemica;Mikania oblongifolia;LC;;2013;;;Não;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania oreophila Ritter & Miotto;;NATIVA;Endemica;Mikania oreophila;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.4 Infrastructure development;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Mikania paranahybensis G.M.Barroso;;NATIVA;Endemica;Mikania paranahybensis;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;NA
Angiospermas;Asteraceae;Mikania pinnatiloba DC.;;NATIVA;Não endemica;Mikania pinnatiloba;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1.5 Invasive alien species (directly impacting habitat)|1.1.4 Livestock|1.1 Agriculture;1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Mikania premnifolia Gardner;;NATIVA;Endemica;Mikania premnifolia;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;10.5 Fire|1.4 Infrastructure development|1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Mikania pteropoda DC.;;NATIVA;Endemica;Mikania pteropoda;EN;B1ab(i,ii,iii)+2ab(i,ii,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|1.1 Housing & urban areas;NA
Angiospermas;Asteraceae;Mikania rufescens Sch.Bip. ex Baker;;NATIVA;Endemica;Mikania rufescens;NT;;2013;;;Sim;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania smaragdina Dusén ex Malme;;NATIVA;Endemica;Mikania smaragdina;NT;;2013;;;Sim;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania ternata (Vell.) B.L.Rob.;;NATIVA;Não endemica;Mikania ternata;LC;;2013;;;Não;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania trinervis Hook. & Arn.;;NATIVA;Endemica;Mikania trinervis;LC;;2013;;;Sim;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania ulei Hieron.;;NATIVA;Endemica;Mikania ulei;LC;;2013;;;Sim;;1.2.2 Implementation|4.4.2 Establishment
Angiospermas;Asteraceae;Mikania variifolia Hieron.;;NATIVA;Não endemica;Mikania variifolia;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1.1 Crop;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Mikania vauthieriana Baker;;NATIVA;Endemica;Mikania vauthieriana;EN;B1ab(i,ii,iii)+2ab(i,ii,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|2.2.3 Scale Unknown/Unrecorded|1.3 Tourism & recreation areas|1.1 Housing & urban areas;1 Land/water protection
Angiospermas;Asteraceae;Mikania viminea DC.;;NATIVA;Endemica;Mikania viminea;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.2 Human settlement|1.1.4 Livestock|1.1 Agriculture|1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level|1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Mikania warmingii Sch.Bip.;;NATIVA;Endemica;Mikania warmingii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.5 Invasive alien species (directly impacting habitat)|1.3.1 Mining|10.5 Fire|1.4 Infrastructure development;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Minasia alpestris (Gardner) H.Rob.;;NATIVA;Endemica;Minasia alpestris;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|1.3.1 Mining|10.5 Fire|1.4 Infrastructure development;1.2.1.3 Sub-national level|1.2.1.2 National level|4.4 Protected areas
Angiospermas;Asteraceae;Minasia pereirae H.Rob.;;NATIVA;Endemica;Minasia pereirae;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|10.5 Fire|1.3.1 Mining|1.4 Infrastructure development;1.2.1.3 Sub-national level|1.2.1.2 National level
Angiospermas;Asteraceae;Minasia scapigera H.Rob.;;NATIVA;Endemica;Minasia scapigera;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4 Infrastructure development|1.3.1 Mining|1.1 Agriculture|10.5 Fire;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Monogereion carajensis G.M.Barroso & R.M.King;;NATIVA;Endemica;Monogereion carajensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;2.3.3 Agro-industry grazing, ranching or farming|2.3.4 Scale Unknown/Unrecorded|3.2 Mining & quarrying|7.1.3 Trend Unknown/Unrecorded;5.1.2 National level|5.1.2 National level|5.1.2 National level|1.1 Site/area protection|5.1.3 Sub-national level
Angiospermas;Asteraceae;Moquiniastrum argyreum (Dusén ex Malme) G. Sancho;;NATIVA;Endemica;Moquiniastrum argyreum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture;1.2.1.3 Sub-national level|4.4.2 Establishment
Angiospermas;Asteraceae;Moquiniastrum cordatum (Less.) G. Sancho;;NATIVA;Não endemica;Moquiniastrum cordatum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1 Agriculture|1.5 Invasive alien species (directly impacting habitat);4.4.2 Establishment|1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Moquiniastrum hatschbachii (Cabrera) G. Sancho;;NATIVA;Endemica;Moquiniastrum hatschbachii;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|1.7 Fire;4.4.2 Establishment|1.2.2 Implementation
Angiospermas;Asteraceae;Moquiniastrum mollissimum (Malme) G. Sancho;;NATIVA;Endemica;Moquiniastrum mollissimum;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);bush;1.1 Site/area protection|5.1.2 National level|5.1.3 Sub-national level|5.1.2 National level;17. Unknown
Angiospermas;Asteraceae;Moquiniastrum ramboi (Cabrera) G. Sancho;;NATIVA;Endemica;Moquiniastrum ramboi;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Moquiniastrum sordidum (Less.) G. Sancho;;NATIVA;Endemica;Moquiniastrum sordidum;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Neblinaea promontoriorum Maguire & Wurdack;;NATIVA;Não endemica;Neblinaea promontoriorum;DD;;2013;;;Não;;1.2.1.2 National level|4 Habitat and site-based actions
Angiospermas;Asteraceae;Neocabreria malachophylla (Klatt) R.M.King & H.Rob.;;NATIVA;Não endemica;Neocabreria malachophylla;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Noticastrum hatschbachii Zardini;;NATIVA;Endemica;Noticastrum hatschbachii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level
Angiospermas;Asteraceae;Noticastrum malmei Zardini;;NATIVA;Endemica;Noticastrum malmei;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4 Infrastructure development;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Asteraceae;Noticastrum psammophilum (Klatt) Cuatrec.;;NATIVA;Endemica;Noticastrum psammophilum;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4 Infrastructure development;1.2.1.2 National level
Angiospermas;Asteraceae;Ophryosporus freyreysii (Thunb.) Baker;;NATIVA;Endemica;Ophryosporus freyreysii;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced)|1.1 Agriculture;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Asteraceae;Ophryosporus organensis Cabrera;;NATIVA;Endemica;Ophryosporus organensis;CR;B2ab(ii,iii,v);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;7.1.1 Increase in fire frequency/intensity|1.3 Tourism & recreation areas;1 Land/water protection
Angiospermas;Asteraceae;Pamphalea araucariophila Cabrera;;NATIVA;Endemica;Panphalea araucariophila;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.1 Agriculture|1.4 Infrastructure development;1.2.1.3 Sub-national level|1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Pamphalea cardaminifolia Less.;margaridinha,PORTUGUES,/NA/margaridinha,PORTUGUES,;NATIVA;Não endemica;Panphalea cardaminifolia;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1 Agriculture|1.4.2 Human settlement;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Pamphalea maxima Less.;Margarida grande  do campo,PORTUGUES,Sul/NA/Margarida grande  do campo,PORTUGUES,Sul;NATIVA;Não endemica;Panphalea maxima;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.2 National level
Angiospermas;Asteraceae;Pamphalea ramboi Cabrera;;NATIVA;desconhecido;Panphalea ramboi;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Desconhecido;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Pamphalea smithii Cabrera;;NATIVA;Endemica;Panphalea smithii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|1.4.8 Power line|10.1 Recreation/tourism|1.5 Invasive alien species (directly impacting habitat);1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Paralychnophora atkinsiae D.J.N.Hind;;NATIVA;Endemica;Paralychnophora atkinsiae;CR;B1ab(i,ii,iii);2019;Sim;"Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada";Sim;5.3 Logging & wood harvesting|7 Natural system modifications|3.2 Mining & quarrying|2 Agriculture & aquaculture|5.1.2 Unintentional effects (species being assessed is not the target);1.1 Site/area protection|5.1.2 National level|5.1.2 National level|2.1 Site/area management|3 Species management
Angiospermas;Asteraceae;Paralychnophora bicolor (DC.) MacLeish;;NATIVA;Endemica;Paralychnophora bicolor;VU;B2ab(i,ii,iii);2019;Sim;"Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada";Sim;2 Agriculture & aquaculture|2.3 Livestock farming & ranching|3.2 Mining & quarrying;5 Law & policy|1 Land/water protection|5 Law & policy
Angiospermas;Asteraceae;Paralychnophora glaziouana Loeuille;;NATIVA;Endemica;Paralychnophora glaziouana;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;1.3 Tourism & recreation areas|2 Agriculture & aquaculture|2.2 Wood & pulp plantations|3.2 Mining & quarrying|4 Transportation & service corridors|7.1 Fire & fire suppression|8 Invasive & other problematic species, genes & diseases;1 Land/water protection|5.1.2 National level
Angiospermas;Asteraceae;Paralychnophora harleyi (H.Rob.) D.J.N.Hind;;NATIVA;Endemica;Paralychnophora harleyi;VU;B2ab(i,ii,iii,iv);2019;Sim;Continuou em P443 na mesma categoria de ameaça (após reavaliação);Sim;1.3 Tourism & recreation areas|2.3 Livestock farming & ranching|3.2 Mining & quarrying;5 Law & policy|1 Land/water protection|5 Law & policy
Angiospermas;Asteraceae;Paralychnophora patriciana D.J.N.Hind;;NATIVA;Endemica;Paralychnophora patriciana;EN;B1ab(iii)+2ab(iii);2020;Sim;Continuou em P443 na mesma categoria de ameaça (após reavaliação);Sim;3.2 Mining & quarrying|5.3.5 Motivation Unknown/Unrecorded|7.1.3 Trend Unknown/Unrecorded;1.1 Site/area protection|5.1.2 National level|5.1.2 National level
Angiospermas;Asteraceae;Paralychnophora reflexoauriculata (G.M.Barroso) MacLeish;;NATIVA;Endemica;Paralychnophora reflexoauriculata;NT;;2019;Sim - Não Ameaçadas LV 2013;Inéditas não ameaçadas (NT, DD, LC);Sim;2 Agriculture & aquaculture|2.3 Livestock farming & ranching|1 Residential & commercial development;5 Law & policy|1 Land/water protection
Angiospermas;Asteraceae;Perezia eryngioides (Cabrera) Crisci & Martic.;Assa-peixe-caraguatá,PORTUGUES,Sul/NA/Assa-peixe-caraguatá,PORTUGUES,Sul;NATIVA;Endemica;Perezia eryngioides;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture|1.4 Infrastructure development|3.3 Fuel;1.2.1.2 National level
Angiospermas;Asteraceae;Perezia multiflora Less.;;NATIVA;Não endemica;Perezia multiflora;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1 Agriculture|1.4 Infrastructure development|3.3 Fuel;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Picrosia cabreriana A.G.Schulz;;NATIVA;Não endemica;Picrosia cabreriana;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.1 Agriculture;1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Picrosia longifolia D.Don;;NATIVA;;Picrosia longifolia;LC;;2013;;;Não;1.1 Agriculture;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Asteraceae;Piptocarpha axillaris (Less.) Baker;Canela-podre, Maria-mole,PORTUGUES,Santa Catarina/Cambará-do-campo, Vassourão,PORTUGUES,São Paulo/Canela-podre, Maria-mole,PORTUGUES,Santa Catarina;NATIVA;Endemica;Piptocarpha axillaris;LC;;2019;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;1.1 Site/area protection|5.1.2 National level|5.1.2 National level|5.1.2 National level
Angiospermas;Asteraceae;Piptocarpha densifolia Dusén ex G. Lom. Sm.;Vassourãozinho,PORTUGUES,Santa Catarina/Cambará-branco,PORTUGUES,Paraná/Vassourãozinho,PORTUGUES,Santa Catarina;NATIVA;Endemica;Piptocarpha densifolia;LC;;2019;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;1.1 Site/area protection|5.1.2 National level
Angiospermas;Asteraceae;Piptocarpha longipedunculata Volet;;NATIVA;Endemica;Piptocarpha longipedunculata;EN;B1ab(i,ii,iii)+2ab(i,ii,iii);2020;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|2.2.3 Scale Unknown/Unrecorded|2.3.4 Scale Unknown/Unrecorded|1.1 Housing & urban areas;1.1 Site/area protection|5.1.2 National level
Angiospermas;Asteraceae;Piptocarpha notata (Less.) Baker;;NATIVA;Endemica;Piptocarpha notata;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Piptocarpha organensis Cabrera;;NATIVA;Endemica;Piptocarpha organensis;LC;;2019;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;1.1 Site/area protection|5.1.2 National level|5.1.2 National level
Angiospermas;Asteraceae;Piptocarpha regnellii (Sch.Bip.) Cabrera;;NATIVA;Endemica;Piptocarpha regnellii;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;5.3 Logging & wood harvesting|5.3 Logging & wood harvesting;1.1 Site/area protection|5.1.2 National level
Angiospermas;Asteraceae;Piptocarpha robusta G.M.Barroso;;NATIVA;Endemica;Piptocarpha robusta;EN;B2ab(i,ii,iii);2019;Sim;Continuou em P443 na mesma categoria de ameaça (após reavaliação);Sim;5.3 Logging & wood harvesting|2 Agriculture & aquaculture|2.3 Livestock farming & ranching|3.2 Mining & quarrying|5.3 Logging & wood harvesting;1.1 Site/area protection|5.1.2 National level|5.1.3 Sub-national level|5.1.2 National level
Angiospermas;Asteraceae;Piptocarpha verticillata (Vell.) G.Lom.Sm. ex H.Rob.;;NATIVA;Endemica;Piptocarpha verticillata;EN;B1ab(i,iii)+2ab(i,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas;NA
Angiospermas;Asteraceae;Piptolepis buxoides (Less.) Sch.Bip.;;NATIVA;Endemica;Piptolepis buxoides;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Asteraceae;Piptolepis ericoides Sch.Bip.;;NATIVA;Endemica;Piptolepis ericoides;NT;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
